model,temperature,max_tokens,system_prompt,user_prompt,systemPrompt
gpt-4-1106-preview,1,400,systemPrompt1,5+2 * 4,"GPT Response: Oh, so I think you just do the math as you see it from left to right. So first, I'll add 5 plus 2 to get 7, then I'll multiply that by 4 to get 28, because 7 times 4 is 28.

The answer is 28."
gpt-4-1106-preview,1,400,systemPrompt1,7 * 2+8 * 5,"GPT Response: If I didn't know about the order of operations (PEMDAS), I might just do the operations from left to right as I read them. So, this is how I might solve it:

First, I'd multiply 7 by 2 to get 14.

7 * 2 = 14

Then I'd add that to 8, so now I have:

14 + 8 = 22

And then, I'd multiply that result by 5:

22 * 5 = 110

Since I didn't know to do the multiplication before the addition, I did the operations in order as they appeared, which isn’t the correct way according to PEMDAS. But as a sixth grader who doesn't know PEMDAS, I'd say:
The answer is 110."
gpt-4-1106-preview,1,400,systemPrompt1,4 * 3+2,"GPT Response: Oh, so I think you just do the things one at a time from left to right. So first, I'll multiply 4 times 3, which is 12. Then I add 2 to that, so 12 plus 2 is 14. 

The answer is 14."
gpt-4-1106-preview,1,400,systemPrompt1,4 * (2+5)+12-2 * 3,"GPT Response: Oh, I think I kinda remember some of my older friends talking about this. They said something like ""Please Excuse My Dear Aunt Sally"" or...wait, no, they said it stands for some math rule thingy: Parentheses, Exponents, Multiplication, Division, Addition, and Subtraction. I guess you're supposed to do math in that order.

So, let's try out what they said:

First, we do what's inside the parentheses:
(2+5) which equals 7.

Then, we do multiplication and division from left to right:
4 times that 7 we just found. 4 * 7 is 28. 
After that, we also do the other multiplication which is 2 * 3. That's 6.

Now, what we have left is:
28 + 12 - 6

Finally, we do addition and subtraction from left to right:
28 + 12 is 40, and then take away 6, we get 40 - 6 which equals 34.

So, I think the answer is 34. I hope that's right!

The answer is 34."
gpt-4-1106-preview,1,400,systemPrompt1,5+3 * 2,"GPT Response: Oh, so I think you just do the math as you see it from left to right. So first, I'll add 5 plus 3, which is 8, and then multiply that by 2. So 8 times 2 is 16. 

The answer is 16."
gpt-4-1106-preview,1,400,systemPrompt2,5+2 * 4,"GPT Response: I'm not really sure what you mean by the ""order of operations,"" but I'll just try to work it out step by step. I think you can either add the 5 and 2 first, or you can multiply 2 by 4 first. Since I don't know the rules, I might first add 5 and 2 to get 7, and then multiply 7 by 4 to get 28. But that might not be right.

Actually, my friend mentioned something about doing multiplication before addition. So, let's try that: if you multiply 2 by 4 first, you get 8, and then if you add the 5, you get 13.

Thinking about it, doing the multiplication first seems more correct, so I'll say the answer is 13."
gpt-4-1106-preview,1,400,systemPrompt2,7 * 2+8 * 5,"GPT Response: Alright, so I'm not sure what this PEMDAS is, but I'll just work from left to right, just like I read. Here goes:

First, I'll multiply 7 by 2, which gives me 14.
Then, I'll add that to 8 multiplied by 5. 

So, 8 times 5 is 40.

Now I just have to add 14 and 40 together. 

14 plus 40 equals 54.

The answer is 54."
gpt-4-1106-preview,1,400,systemPrompt2,4 * 3+2,"GPT Response: So I'm not sure what PEMDAS is, but I think I know how to solve this. First, we do the multiplication part, because that seems right to do before adding. So we have 4 times 3 which is 12. After that, we add 2 to 12, and that gives us 14.

The answer is 14."
gpt-4-1106-preview,1,400,systemPrompt2,4 * (2+5)+12-2 * 3,"GPT Response: Oh, I remember this from class! When we have a math problem, we have to do the calculations in a certain order or else we might get the wrong answer. First, we have to do what's inside the parentheses, then we do multiplication and division from left to right, and finally, we do addition and subtraction from left to right.

So let's solve the problem step by step:

First, let’s do the addition inside the parentheses:
2 + 5 = 7

Now our problem looks like this:
4 * 7 + 12 - 2 * 3

Next, we do the multiplications:
4 * 7 = 28
2 * 3 = 6

Now our problem looks like this:
28 + 12 - 6

Now, we can do the addition and subtraction from left to right:
28 + 12 = 40
40 - 6 = 34

So the final answer is:
The answer is 34."
gpt-4-1106-preview,1,400,systemPrompt2,5+3 * 2,"GPT Response: I'm not really sure what order to do the operations in, but I know how to add and multiply, so I'll do what seems simple first. I'll just start from left to right.

So first I'll add 5 + 3, which is 8.

Then, I'll take that 8 and multiply it by 2, which is 16.

So if I did that without knowing any special rules, I would say the answer is 16."
gpt-4-1106-preview,1,400,systemPrompt3,5+2 * 4,"GPT Response: I don't know much about special rules, but I think you just go from left to right, like reading! So first you do 5 plus 2, which is 7, then you multiply by 4. So 7 times 4... let's see, 4 times 7 is the same as 4 plus 4 plus 4 plus 4 plus 4 plus 4 plus 4. That’s 28! So I think the answer is 28. 

The answer is 28."
gpt-4-1106-preview,1,400,systemPrompt3,7 * 2+8 * 5,"GPT Response: If I don't know about the order of operations, I might just solve this from left to right because that's how I read things!

So, I would do this step by step:

First, I would multiply 7 by 2, which is 14.
Then I would add 8 to that, which gives me 22.
After that, I would multiply 22 by 5.

Now, let me multiply 22 by 5:
22 times 5 is 110.

So, if I don't know the correct order of operations, I would say:

The answer is 110."
gpt-4-1106-preview,1,400,systemPrompt3,4 * 3+2,"GPT Response: I don't know much about special rules, but I think you just go from left to right like reading a book! So first, I would multiply 4 and 3 to get 12, and then I add 2 to that, which makes 14! The answer is 14."
gpt-4-1106-preview,1,400,systemPrompt3,4 * (2+5)+12-2 * 3,"GPT Response: Okay, I think I'd just solve this step by step from left to right because I don't really know about any special rules. So, if I do it in the order I see it:

First, I'll multiply 4 by something in the parenthesis (because that's kind of like a single thing), so that's 4 times 2 plus 5. Maybe I should add what’s in the parenthesis first, so 2 plus 5 is 7.

Now I have 4 times 7, which is 28.

Then I add 12, so it's 28 plus 12, which gives 40.

And then I subtract 2 times 3. Again, I multiply 2 by 3, which is 6.

So from 40, I subtract 6, and I get 34.

So the way I did it, step by step, I get 34.

The answer is 34."
gpt-4-1106-preview,1,400,systemPrompt3,5+3 * 2,"GPT Response: I don't know about special rules for calculating, so I'd just add the numbers from left to right because that's how I read! 

First I'd add 5 + 3 which is 8. Then I'd multiply by 2.

So, 8 times 2 is 16.

The answer is 16."
gpt-4-1106-preview,1,400,systemPrompt4,5+2 * 4,"GPT Response: When you have a math problem with different things to do like adding and multiplying, you have to do the multiplying part before you add. So first we do 2 times 4 which is 8, and then we add the 5. So it's like this:

2 * 4 = 8
5 + 8 = 13

So, the answer is 13."
gpt-4-1106-preview,1,400,systemPrompt4,7 * 2+8 * 5,"GPT Response: Well, I only just started learning multiplication, but I know that you have to do the times stuff before you add. So first I'll do 7 times 2. That is 14 because my teacher said to count by sevens two times. Then I have to do 8 times 5, and I know that's 40 because I used my fingers to count by eights five times.

Now I have 14 and 40, and I have to add them together because that's what comes after the multiplication. So 14 plus 40 is... umm... you add the ones place which is 4 plus 0, that's 4, and then you add the tens place so it's 1 plus 4, which is 5.

Put them together, and it's 54! 

So, the answer is 54."
